Experiment -> WED
Endowment  ->   0.00
Chance to play computer ->   0.10%
(Left = 0 ; Right = 1)
Round    Subj   Part    Subj Choice  Part Choice    Pay off   Tot Earn
 181      9      3          1            1             0.04       9.00
 181     10     12          1            0             0.12       9.87
 181     11      5          0            0             0.07      10.21
 181     12     10          0            1             0.00       8.98
 182      1      4          0            0             0.07       8.99
 182      2      6          1            1             0.04       9.44
 182      3      9          1            1             0.04       9.35
 182      4      1          0            0             0.07       8.15
 182      5     11          0            0             0.07       8.74
 182      6      2          1            1             0.04       9.73
 182      7      8          1            0             0.12       9.70
 182      8      7          0            1             0.00       9.29
 182      9      3          1            1             0.04       9.04
 182     10     12          1            1             0.04       9.91
 182     11      5          0            0             0.07      10.28
 182     12     10          1            1             0.04       9.02
 183      1      4          0            0             0.07       9.06
 183      2      6          1            1             0.04       9.48
 183      3      9          1            1             0.04       9.39
 183      4      1          0            0             0.07       8.22
 183      5     11          1            0             0.12       8.86
 183      6      2          1            1             0.04       9.77
 183      7      8          0            1             0.00       9.70
 183      8      7          1            0             0.12       9.41
 183      9      3          1            1             0.04       9.08
 183     10     12          0            1             0.00       9.91
 183     11      5          0            1             0.00      10.28
 183     12     10          1            0             0.12       9.14
 184      1      4          0            0             0.07       9.13
 184      2      6          1            1             0.04       9.52
 184      3      9          1            1             0.04       9.43
 184      4      1          0            0             0.07       8.29
 184      5     11          1            0             0.12       8.98
 184      6      2          1            1             0.04       9.81
 184      7      8          1            0             0.12       9.82
 184      8      7          0            1             0.00       9.41
 184      9      3          1            1             0.04       9.12
 184     10     12          1            0             0.12      10.03
 184     11      5          0            1             0.00      10.28
 184     12     10          0            1             0.00       9.14
 185      1      4          0            0             0.07       9.20
 185      2      6          1            1             0.04       9.56
 185      3      9          1            1             0.04       9.47
 185      4      1          0            0             0.07       8.36
 185      5     11          1            1             0.04       9.02
 185      6      2          1            1             0.04       9.85
 185      7      8          1            0             0.12       9.94
 185      8      7          0            1             0.00       9.41
 185      9      3          1            1             0.04       9.16
 185     10     12          1            1             0.04      10.07
 185     11      5          1            1             0.04      10.32
 185     12     10          1            1             0.04       9.18
 186      1      4          0            0             0.07       9.27
 186      2      6          1            1             0.04       9.60
 186      3      9          1            1             0.04       9.51
 186      4      1          0            0             0.07       8.43
 186      5     11          1            1             0.04       9.06
 186      6      2          1            1             0.04       9.89
 186      7      8          1            1             0.04       9.98
 186      8      7          1            1             0.04       9.45
 186      9      3          1            1             0.04       9.20
 186     10     12          0            1             0.00      10.07
 186     11      5          1            1             0.04      10.36
 186     12     10          1            0             0.12       9.30
 187      1      4          1            0             0.12       9.39
 187      2      6          1            1             0.04       9.64
 187      3      9          1            1             0.04       9.55
 187      4      1          0            1             0.00       8.43
 187      5     11          1            1             0.04       9.10
 187      6      2          1            1             0.04       9.93
 187      7      8          1            1             0.04      10.02
 187      8      7          1            1             0.04       9.49
 187      9      3          1            1             0.04       9.24
 187     10     12          1            0             0.12      10.19
 187     11      5          1            1             0.04      10.40
 187     12     10          0            1             0.00       9.30
 188      1      4          1            0             0.12       9.51
 188      2      6          1            1             0.04       9.68
 188      3      9          1            1             0.04       9.59
 188      4      1          0            1             0.00       8.43
 188      5     11          1            1             0.04       9.14
 188      6      2          1            1             0.04       9.97
 188      7      8          1            1             0.04      10.06
 188      8      7          1            1             0.04       9.53
 188      9      3          1            1             0.04       9.28
 188     10     12          1            1             0.04      10.23
 188     11      5          1            1             0.04      10.44
 188     12     10          1            1             0.04       9.34
 189      1      4          1            1             0.04       9.55
 189      2      6          1            1             0.04       9.72
 189      3      9          1            1             0.04       9.63
 189      4      1          1            1             0.04       8.47
 189      5     11          1            1             0.04       9.18
 189      6      2          1            1             0.04      10.01
 189      7      8          1            1             0.04      10.10
 189      8      7          1            1             0.04       9.57
 189      9      3          1            1             0.04       9.32
 189     10     12          0            1             0.00      10.23
 189     11      5          1            1             0.04      10.48
 189     12     10          1            0             0.12       9.46
 190      1      4          1            1             0.04       9.59
 190      2      6          1            1             0.04       9.76
 190      3      9          1            1             0.04       9.67
 190      4      1          1            1             0.04       8.51
 190      5     11          1            1             0.04       9.22
 190      6      2          1            1             0.04      10.05
 190      7      8          1            1             0.04      10.14
 190      8      7          1            1             0.04       9.61
 190      9      3          1            1             0.04       9.36
 190     10     12          1            1             0.04      10.27
 190     11      5          1            1             0.04      10.52
 190     12     10          1            1             0.04       9.50
 191      1      6          0            0             0.07       9.66
 191      2     11          1            1             0.04       9.80
 191      3      7          0            1             0.00       9.67
 191      4      8          0            1             0.00       8.51
 191      5     12          0            1             0.00       9.22
 191      6      1          0            0             0.07      10.12
 191      7      3          1            0             0.12      10.26
 191      8      4          1            0             0.12       9.73
 191      9     10          1            1             0.04       9.40
 191     10      9          1            1             0.04      10.31
 191     11      2          1            1             0.04      10.56
 191     12      5          1            0             0.12       9.62
 192      1      6          0            0             0.07       9.73
 192      2     11          1            1             0.04       9.84
 192      3      7          1            0             0.12       9.79
 192      4      8          1            0             0.12       8.63
 192      5     12          0            0             0.07       9.29
 192      6      1          0            0             0.07      10.19
 192      7      3          0            1             0.00      10.26
 192      8      4          0            1             0.00       9.73
 192      9     10          1            1             0.04       9.44
 192     10      9          1            1             0.04      10.35
 192     11      2          1            1             0.04      10.60
 192     12      5          0            0             0.07       9.69
 193      1      6          0            0             0.07       9.80
 193      2     11          1            0             0.12       9.96
 193      3      7          0            1             0.00       9.79
 193      4      8          0            0             0.07       8.70
 193      5     12          1            0             0.12       9.41
 193      6      1          0            0             0.07      10.26
 193      7      3          1            0             0.12      10.38
 193      8      4          0            0             0.07       9.80
 193      9     10          1            1             0.04       9.48
 193     10      9          1            1             0.04      10.39
 193     11      2          0            1             0.00      10.60
 193     12      5          0            1             0.00       9.69
 194      1      6          0            0             0.07       9.87
 194      2     11          1            1             0.04      10.00
 194      3      7          0            0             0.07       9.86
 194      4      8          0            0             0.07       8.77
 194      5     12          1            0             0.12       9.53
 194      6      1          0            0             0.07      10.33
 194      7      3          0            0             0.07      10.45
 194      8      4          0            0             0.07       9.87
 194      9     10          1            1             0.04       9.52
 194     10      9          1            1             0.04      10.43
 194     11      2          1            1             0.04      10.64
 194     12      5          0            1             0.00       9.69
 195      1      6          0            0             0.07       9.94
 195      2     11          1            1             0.04      10.04
 195      3      7          0            0             0.07       9.93
 195      4      8          0            0             0.07       8.84
 195      5     12          1            1             0.04       9.57
 195      6      1          0            0             0.07      10.40
 195      7      3          0            0             0.07      10.52
 195      8      4          0            0             0.07       9.94
 195      9     10          1            1             0.04       9.56
 195     10      9          1            1             0.04      10.47
 195     11      2          1            1             0.04      10.68
 195     12      5          1            1             0.04       9.73
 196      1      6          0            0             0.07      10.01
 196      2     11          1            1             0.04      10.08
 196      3      7          0            0             0.07      10.00
 196      4      8          0            0             0.07       8.91
 196      5     12          1            1             0.04       9.61
 196      6      1          0            0             0.07      10.47
 196      7      3          0            0             0.07      10.59
 196      8      4          0            0             0.07      10.01
 196      9     10          1            1             0.04       9.60
 196     10      9          1            1             0.04      10.51
 196     11      2          1            1             0.04      10.72
 196     12      5          1            1             0.04       9.77
 197      1      6          0            0             0.07      10.08
 197      2     11          1            1             0.04      10.12
 197      3      7          0            0             0.07      10.07
 197      4      8          1            0             0.12       9.03
 197      5     12          1            1             0.04       9.65
 197      6      1          0            0             0.07      10.54
 197      7      3          0            0             0.07      10.66
 197      8      4          0            1             0.00      10.01
 197      9     10          1            1             0.04       9.64
 197     10      9          1            1             0.04      10.55
 197     11      2          1            1             0.04      10.76
 197     12      5          1            1             0.04       9.81
 198      1      6          1            0             0.12      10.20
 198      2     11          1            1             0.04      10.16
 198      3      7          0            1             0.00      10.07
 198      4      8          1            1             0.04       9.07
 198      5     12          1            1             0.04       9.69
 198      6      1          0            1             0.00      10.54
 198      7      3          1            0             0.12      10.78
 198      8      4          1            1             0.04      10.05
 198      9     10          1            1             0.04       9.68
 198     10      9          1            1             0.04      10.59
 198     11      2          1            1             0.04      10.80
 198     12      5          1            1             0.04       9.85
 199      1      6          1            1             0.04      10.24
 199      2     11          1            1             0.04      10.20
 199      3      7          1            1             0.04      10.11
 199      4      8          1            1             0.04       9.11
 199      5     12          1            1             0.04       9.73
 199      6      1          1            1             0.04      10.58
 199      7      3          1            1             0.04      10.82
 199      8      4          1            1             0.04      10.09
 199      9     10          1            1             0.04       9.72
 199     10      9          1            1             0.04      10.63
 199     11      2          1            1             0.04      10.84
 199     12      5          1            1             0.04       9.89
 200      1      6          1            1             0.04      10.28
 200      2     11          1            1             0.04      10.24
 200      3      7          1            1             0.04      10.15
 200      4      8          0            1             0.00       9.11
 200      5     12          1            1             0.04       9.77
 200      6      1          1            1             0.04      10.62
 200      7      3          1            1             0.04      10.86
 200      8      4          1            0             0.12      10.21
 200      9     10          1            1             0.04       9.76
 200     10      9          1            1             0.04      10.67
 200     11      2          1            1             0.04      10.88
 200     12      5          1            1             0.04       9.93
